sample_id	IMC	cg06772221	cg07252200	cg25355291	cg10454258	cg21208744	cg06436185	cg05314679	cg00929635	cg25332717	cg26541218	cg24896460	cg14036856	cg14462402	cg01862363	cg04912984	cg17555806	cg11420883	cg19202384	cg00548098	cg00188627	cg23415434	cg14532497	cg13421412	cg08313420	cg20847580	cg12432038	cg24497361	cg17573292	cg22851694	cg23128495	cg14701108	cg01058360	cg16537676	cg24701780	cg23184556	cg10640333	cg12229082	cg27427514	cg07679948	cg14210790	cg05185040	cg03283990	cg07785936	cg00313914	cg04731861	cg00221012	cg21727223	cg27219182	cg12462224	cg25416125
TCGA.50.7109.01A	Cold	0.27334124906	0.728130578934	0.375552689274	0.442839500963	0.25968164827	0.286416822113	0.541670700318	0.466345109286	0.311895356783	0.33805814473000007	0.487474969521	0.415945175775	0.284246535801	0.6842285910420001	0.44825446840000005	0.325762139111	0.552295539585	0.35875411755900005	0.247537865704	0.6762852496170001	0.761114007	0.509698236351	0.734963229923	0.740736565765	0.6273886682	0.48257690313100005	0.582539261163	0.57162987318	0.44577987871200003	0.277394504296	0.749484181568	0.313010831373	0.35469688828100004	0.342302681646	0.28451832529300003	0.621355510945	0.356257765091	0.17323863172499998	0.7163375224420001	0.46488861208099996	0.761028686205	0.365854084181	0.400559063285	0.33703812953	0.738565507725	0.296045071416	0.23978450537700002	0.34897934565300004	0.433809763744	0.667170638493
TCGA.50.8457.01A	Hot	0.5025232905579999	0.6993993574519999	0.5410946553679999	0.409393601888	0.339941630622	0.39879810765900003	0.378629299115	0.535513069179	0.36138617945699997	0.405043471791	0.539434414734	0.42850648348399994	0.349198691012	0.774802773129	0.6125306173789999	0.460283111836	0.453278919223	0.33186872434799997	0.48419025071000005	0.6259205109279999	0.733789009803	0.42421496216399995	0.7454092920350001	0.763179356819	0.527557319224	0.444649748181	0.51691874093	0.519916688362	0.35008833446000004	0.340219713903	0.7526602033580001	0.43370244928	0.399695444915	0.47290854817100003	0.448756054322	0.701634702021	0.5461921634179999	0.0738706423047	0.690676776186	0.533699883928	0.6928829762180001	0.382614403395	0.471282258773	0.25998189774700003	0.717391825723	0.388758666784	0.288578089381	0.361711005589	0.46390773960299997	0.583483186723
TCGA.50.8459.01A	Hot	0.412542810714	0.732898478006	0.488990959163	0.389733309503	0.422859620924	0.37319648966200003	0.33556432801299996	0.488307478583	0.374375055641	0.373900097403	0.39615890071500004	0.481563829996	0.325070277813	0.673288654859	0.505751199355	0.387162128631	0.619668485951	0.449591962113	0.28623692086999997	0.616014418248	0.745487557407	0.465178767274	0.721920586119	0.668920879455	0.542546811488	0.506850398748	0.43197895584	0.528744809965	0.429943193059	0.395328776123	0.757183908046	0.465367467387	0.454320638734	0.480552259578	0.327974950295	0.570528109029	0.441314441964	0.118618411999	0.606714285714	0.462617232391	0.615440600584	0.352578485335	0.518236727306	0.282840098568	0.615432907227	0.403305536202	0.25802754082	0.39739992130999996	0.506563946155	0.565401135236
TCGA.50.8460.01A	Hot	0.499040866906	0.804079511498	0.568703671594	0.48050379808999993	0.375628618289	0.332613116421	0.305744029676	0.557386204971	0.409443019045	0.44822934337399994	0.583771018178	0.40631318711	0.37118116604999996	0.649277861608	0.703413588084	0.435960378879	0.463637486109	0.675357235098	0.346422393963	0.313547697009	0.7339100674969999	0.33727434528300004	0.716185034612	0.7636286926360001	0.54452152428	0.494820101105	0.38305224917900005	0.508695100279	0.35855426445	0.524591900238	0.665589660743	0.402101613517	0.36807443659	0.576234699911	0.357089700341	0.627016129032	0.41573368138300004	0.225747015942	0.6781083142640001	0.6020190619829999	0.449117664842	0.5083184091049999	0.464576483767	0.310483953355	0.7039179875470001	0.589647508009	0.438167463164	0.43469511700900004	0.48891943347499994	0.59608083005
TCGA.53.7624.01A	Cold	0.44575566767700003	0.9109128681409999	0.508823878044	0.49501783752899997	0.25541946815600003	0.25487841489	0.565709253841	0.343812767444	0.20578573881999998	0.199195049613	0.666220528322	0.291766591899	0.325888253807	0.8090376252600001	0.380059536416	0.331336834531	0.639018691589	0.346781296753	0.28102532165800004	0.772504487581	0.866723331917	0.581720477085	0.838262476895	0.8414323227860001	0.6993861918529999	0.359015786836	0.535446663297	0.647161354582	0.275602152878	0.591043418344	0.8745155038760001	0.259739180191	0.230572045332	0.32279247759	0.36771723115500005	0.7951318458419999	0.29827470481400004	0.033306172336499996	0.9037212787209999	0.39937228136799996	0.453894988414	0.359477461821	0.310556767078	0.18508136040999998	0.8486288033920001	0.270049049706	0.170384613384	0.258176359774	0.363812617712	0.775532482457
TCGA.53.7626.01A	Hot	0.470168883461	0.7066745597159999	0.673623035335	0.417010130615	0.41821619611599997	0.43249839434799997	0.470707941635	0.483169014085	0.426155259013	0.455119817509	0.49972851325499995	0.5039909179159999	0.391849502641	0.633830845771	0.506533511943	0.500736865983	0.47910931174099997	0.417346830831	0.371013019592	0.5931152582	0.674862183021	0.3924654268	0.633812341505	0.6751162687190001	0.515885114946	0.513009050822	0.462637185978	0.46895074946500004	0.425956972438	0.37898722295000004	0.646125686394	0.513431742784	0.41489701420999997	0.454716303257	0.375873076069	0.568339646465	0.459228198456	0.20954333219500001	0.740914920906	0.638660043202	0.614327205971	0.461524771653	0.507001338514	0.295518268844	0.646768608502	0.330017019801	0.370265673195	0.443075016057	0.49418978619599996	0.638509325226
TCGA.53.7813.01A	Cold	0.314181825826	0.7843501984129999	0.502069481542	0.39911956777400004	0.318007779773	0.295328368314	0.470274484014	0.556125912099	0.328879977815	0.375622135286	0.45773560489799997	0.35150031078500005	0.275930513461	0.7514018691590001	0.505943391512	0.251948465573	0.508812999174	0.342711943623	0.20507969082199998	0.553901415999	0.785465861248	0.5299851924979999	0.732214680744	0.677193073643	0.570040243172	0.41912550825000006	0.5303432249660001	0.573044761436	0.32711029181400003	0.25720438168800003	0.520431928859	0.34787347379699995	0.279195317384	0.365281275886	0.24630451224199998	0.744057623049	0.341043022452	0.0667298088514	0.824455049658	0.501272179743	0.626290330404	0.324113071991	0.365910595451	0.20282302838	0.665177096615	0.290386460487	0.280063576084	0.362293819393	0.47893783219999997	0.6803063307420001
TCGA.53.A4EZ.01A	Cold	0.28170069983	0.817819148936	0.485180121282	0.378471788849	0.24304607744800003	0.277378701953	0.529188430282	0.503522354746	0.372025371599	0.352696153683	0.6960266667720001	0.397192805299	0.35965037382299997	0.7741935483869999	0.510093117973	0.430921317	0.505406318635	0.414751249865	0.38476612530500004	0.6882454395309999	0.8469019779260001	0.5155343120520001	0.723455448618	0.704688619929	0.5962333778710001	0.524967508705	0.5551107515899999	0.529421682684	0.32424135450999997	0.24311236192699998	0.764695340502	0.345570189556	0.364790455797	0.516979148888	0.268904910976	0.7595225321889999	0.47469544563	0.09683927370539999	0.788127066264	0.551713116038	0.7377997112019999	0.399468493849	0.37986592817599996	0.225600779844	0.785873020327	0.35288653208899995	0.274014158238	0.426701197601	0.43766168146300005	0.701553152244
TCGA.55.5899.01A	Cold	0.226094375714	0.920546142458	0.508313978878	0.245601779629	0.23341104832600001	0.161711499135	0.605311108084	0.330084852558	0.47394303232900004	0.182096104058	0.48172553693000003	0.328675003047	0.21735816729600002	0.28692995854200004	0.519242250515	0.28752481667199997	0.562948467058	0.266328685434	0.199843759635	0.7415558517730001	0.797186700767	0.551467318808	0.840964365021	0.793495769653	0.6988184229559999	0.361453463705	0.679599020549	0.593068367963	0.31882449468699997	0.193465566357	0.814007782101	0.225123244455	0.284125022073	0.375108772635	0.266274107516	0.788605697151	0.29295519021099997	0.059489747258	0.8170277960169999	0.526972816653	0.78260188884	0.254884769646	0.342603265604	0.200448159584	0.755692222884	0.24164000339699998	0.151390370859	0.264098210423	0.36078929934	0.666338046394
TCGA.55.6543.01A	Hot	0.322453032222	0.773788416076	0.401011938859	0.272679296412	0.331826813198	0.14373992477199998	0.481414624707	0.249001018569	0.296702355093	0.24126944473	0.289382746205	0.356998558362	0.211541609179	0.7741862567810001	0.7702815064120001	0.332357972045	0.591137226099	0.337847740787	0.27576515887200004	0.6879321472050001	0.8169278996870001	0.176746147	0.807149908335	0.862328811294	0.557482813326	0.42646069239600004	0.485871991059	0.167372332152	0.34890467473000003	0.235417976662	0.7685689704620001	0.174469335453	0.248534679258	0.337095920479	0.581806512356	0.678841309824	0.321849937397	0.18331265508699998	0.8622537431049999	0.43827804091300004	0.7648655652770001	0.347576682625	0.331684615151	0.23389041042800002	0.794081720179	0.48022545295900004	0.15392358904200001	0.36828979692	0.38010247795900004	0.7348201208149999
TCGA.55.6642.01A	Hot	0.386307183923	0.779380150484	0.43313746743000003	0.404716516887	0.33850858884400004	0.377639935017	0.475145305822	0.580877390326	0.36844582641	0.43226701718800004	0.411728398862	0.374048119365	0.276727433554	0.8121917288480001	0.541261553927	0.241065240515	0.48105598799599997	0.438448439423	0.235131001283	0.6022798667620001	0.6967207101459999	0.526099914427	0.758959870245	0.738924174128	0.552985376994	0.516930704235	0.473029438129	0.550552459177	0.37277450846199994	0.30623072453600003	0.849563465413	0.408659397786	0.408274639675	0.370725954588	0.260328610949	0.7245718611030001	0.374047951936	0.12516333127	0.764786441839	0.552084486515	0.676974399025	0.377700297893	0.5256946406090001	0.262623748199	0.591806287516	0.33845271707400004	0.3202766406	0.34690691480700003	0.49411940046499997	0.647851055276
TCGA.55.6712.01A	Hot	0.377943999886	0.7228841665639999	0.535204335207	0.365696116222	0.50390254781	0.36797173977	0.477126366628	0.736008190328	0.483194635834	0.377360242514	0.545104376049	0.451135581432	0.296486765991	0.61289210617	0.540944442592	0.462717242575	0.555170967065	0.419852285281	0.28744960453	0.5710737514500001	0.66675641716	0.48633070358999997	0.734441577147	0.7485142327940001	0.5420604914930001	0.545887857743	0.509751770929	0.512496611548	0.509829244495	0.348190088404	0.671003351074	0.43796412476700003	0.454333915067	0.447198515264	0.447025392235	0.5988937060849999	0.37445066240900005	0.320152390962	0.768394648829	0.576748301183	0.631095876667	0.45560752972400004	0.6158085864739999	0.512884583353	0.647542931362	0.378995389405	0.289379086529	0.407457455128	0.567846631084	0.671495865291
TCGA.55.6968.01A	Hot	0.334640883334	0.815209537572	0.7531681204790001	0.270718935025	0.377263947236	0.24785658612599998	0.527835010343	0.442054627889	0.350526487672	0.533996233662	0.722213271302	0.404714428279	0.266609634267	0.658861788618	0.47147386903800004	0.415858772399	0.503415559772	0.355714810714	0.35604599295999995	0.608073503592	0.7178477690289999	0.517160439003	0.707818122342	0.7486511982170001	0.560935268025	0.390413153839	0.554065674165	0.549486265464	0.344508369478	0.257187618249	0.633736120183	0.30018134940900004	0.30247983719	0.48061410805200006	0.6308318123359999	0.31599584823000004	0.400048436531	0.050520283516800005	0.837002096436	0.5286230342480001	0.694119139974	0.369923758835	0.37708125290600003	0.244450008728	0.7722236791060001	0.304584118565	0.29613470616	0.411872152215	0.390451404833	0.708061862635
TCGA.55.6970.01A	Hot	0.37480005029200003	0.7463300711740001	0.521966931534	0.42691824049099997	0.345499177234	0.36017964071900005	0.407609611616	0.48746256648599995	0.366697183829	0.444019317887	0.523555893152	0.46359815221999995	0.382014177957	0.655819605725	0.556261988608	0.350448973729	0.517435014944	0.452231674861	0.411235272213	0.523948511138	0.772401807438	0.34811891965400005	0.7233303451369999	0.7301025012819999	0.577339207048	0.456913721973	0.464698986031	0.522145256087	0.370432883794	0.351246233153	0.706646423752	0.445394227125	0.331625026692	0.460911626275	0.415707441337	0.627427665478	0.43703148864600005	0.226593183834	0.6892278360340001	0.569308749588	0.702120806858	0.43330255350900004	0.42689445472599996	0.225825699361	0.7113307947030001	0.38729164427199997	0.357220557583	0.464839571535	0.54662616821	0.629279657807
TCGA.55.6971.01A	Hot	0.471732699941	0.66900875581	0.538588083485	0.489434303249	0.30561680165800004	0.332762614563	0.386877872435	0.5550096133300001	0.442194182856	0.44922223550800006	0.552275203496	0.44963592399499996	0.397757408636	0.622838359297	0.5391915308240001	0.498799201474	0.46037413255599996	0.462482367377	0.411224401612	0.491326189717	0.695786084278	0.338130743888	0.6947621914509999	0.6747863213169999	0.477692760447	0.583861122343	0.408342916743	0.45945810083899996	0.430476623427	0.313324101443	0.653610973393	0.383743612293	0.39242593479099996	0.43562869654799996	0.358282967637	0.513376787625	0.427255188683	0.162085308057	0.776484194295	0.5848050642270001	0.600305550119	0.461230299225	0.511329282388	0.384946525912	0.60664682594	0.44068718258100004	0.360933466862	0.45198745267800006	0.5400165705219999	0.6576991664440001
TCGA.55.6972.01A	Cold	0.258522288148	0.855828565017	0.35423836841399997	0.19405938356600003	0.143123659821	0.057522970903500004	0.618901376453	0.142797494781	0.19887552740400002	0.195309040694	0.339775008774	0.15390432736	0.155247044808	0.7650071706620001	0.32676923355500004	0.127208993106	0.738863959724	0.155104804536	0.267013652022	0.37062540201300004	0.899771167048	0.339524539416	0.926256597445	0.908168373011	0.807930975859	0.181259616448	0.570959213083	0.486457483796	0.16627364189899999	0.12443433997600001	0.891169271324	0.116274870585	0.151274232193	0.169204448342	0.148204901163	0.876406903205	0.399762679872	0.18726337797400003	0.9336854460089999	0.28024773568399997	0.810458817603	0.24552392274300003	0.163602815136	0.124889983728	0.881250153883	0.128911651988	0.12872738800300002	0.176864846953	0.210753177254	0.7098447622
TCGA.55.6975.01A	Cold	0.5087744495800001	0.7500817260539999	0.51579272518	0.33244551074400003	0.39861242155599996	0.280301886792	0.383900792312	0.447589098532	0.383637033692	0.301842253378	0.509414747944	0.427474581171	0.355763924002	0.6905136268340001	0.488696015907	0.296494603783	0.530958294082	0.39761648670500005	0.31683707716299997	0.561050375349	0.644290196824	0.399772727273	0.57087731245	0.5484714466080001	0.5342792823520001	0.49015008040299995	0.509023594331	0.555878445699	0.386748226985	0.293192884359	0.57289465741	0.443444786138	0.461882951654	0.46921572606299994	0.305011018829	0.5977692575810001	0.44400963673999994	0.31761522852400004	0.6152931180969999	0.437277368033	0.606845694242	0.374311461644	0.41687679901600005	0.27397755132	0.7057189955050001	0.30456714680999997	0.23625401135899998	0.37091565202699994	0.4908503216100001	0.558766480677
TCGA.55.6978.01A	Hot	0.40247792546300004	0.625628742515	0.609083846947	0.506891822142	0.49492642330200004	0.25879581922600003	0.381152741352	0.39522830846199997	0.42788040797700005	0.37827639017700004	0.560985037753	0.580624427419	0.42642374201399996	0.650363901019	0.637500495723	0.568000719608	0.450673915506	0.550707853204	0.38826507768	0.608597100188	0.550228832952	0.464078140136	0.6289654133070001	0.6447858825280001	0.512044947279	0.60469368293	0.487712248022	0.4403551941800001	0.48424767694700005	0.389041721508	0.7127132636210001	0.468684783608	0.49274606897699996	0.48912611906900005	0.507607879667	0.5202169625249999	0.480559399994	0.0949220046465	0.571001494768	0.581378962456	0.6147953001550001	0.489121839403	0.6447565670840001	0.480781607699	0.569558975044	0.544985740982	0.37675046747599994	0.48644156614699996	0.653438743051	0.533883907496
TCGA.55.6979.01A	Hot	0.479308535565	0.643633860977	0.6786966356899999	0.467096892499	0.491831518281	0.43233880880500003	0.407477888261	0.527418976045	0.458746217447	0.377263433544	0.595461644051	0.552145694941	0.391509039442	0.65636672326	0.57145591081	0.5948267206719999	0.480744393566	0.48483219418300005	0.396499974511	0.5695211267570001	0.6595387470180001	0.37219088937100003	0.6788344540510001	0.6596042744839999	0.528178762112	0.576685942682	0.43068794812600003	0.460427344738	0.553861079878	0.47934579539399996	0.668372181164	0.452940933239	0.47230824630900003	0.570184598521	0.506531325068	0.56017269293	0.427469802083	0.155900329102	0.57714442313	0.619979450245	0.585524277421	0.538398661678	0.587346109302	0.464704733284	0.545173182342	0.41069234611199995	0.364107793209	0.510816741315	0.633977648812	0.580073115127
TCGA.55.6980.01A	Hot	0.442588560156	0.736429872495	0.661343524047	0.42657724194700003	0.395546508236	0.328815556865	0.372515509441	0.489180327869	0.415576548261	0.34790838329400003	0.563281887909	0.46437510114299996	0.372716500954	0.604515659141	0.5899424987899999	0.556502901368	0.476290953733	0.49511762476000004	0.40924714905000004	0.57181641735	0.630559787684	0.466748179257	0.664983629837	0.669846743311	0.528403203015	0.532513284556	0.494950020835	0.49724599610200004	0.457057188592	0.486004518569	0.7687523323800001	0.395660344525	0.470951746596	0.456286056388	0.420053504909	0.599459009571	0.498340219091	0.243889782575	0.562339796254	0.561915228397	0.596114453872	0.490350395137	0.550119577894	0.326415215885	0.651525613043	0.413320544344	0.318482442554	0.51759554177	0.534617250089	0.500683753429
TCGA.55.6981.01A	Cold	0.468771504293	0.438454310547	0.600824848053	0.428764688789	0.44119612167800004	0.347699687477	0.435971670287	0.418481219379	0.422561001215	0.37685073528499996	0.582701279991	0.476254787601	0.37231409291699996	0.564435269832	0.541187041685	0.538019936473	0.5358320231270001	0.43940746592	0.383069220841	0.613176451848	0.697829603667	0.453022694044	0.661810966462	0.661691111107	0.47769719530199994	0.504114031174	0.513779044004	0.315986182683	0.481541717272	0.43635185224699996	0.641363471534	0.383274654318	0.42967597538	0.375419123763	0.36768403340800004	0.564429955628	0.37727139556	0.185828488372	0.642514651039	0.590563485075	0.6248666970100001	0.503292911729	0.500106415113	0.356682977633	0.672403540219	0.378818260964	0.28055609766899997	0.43911906941699996	0.546603345289	0.564076976104
TCGA.55.6982.01A	Hot	0.385807785611	0.7604414261460001	0.509531391326	0.32694041125900003	0.39768812299199996	0.37111077709299994	0.409411545215	0.470006450226	0.31371627365	0.308258065491	0.493840820584	0.403060912785	0.28298390672699997	0.743769658843	0.5529619976160001	0.454826696523	0.5677717536219999	0.40384037116800003	0.269950578708	0.526763279783	0.7286771805600001	0.479348006875	0.721532605098	0.736009808302	0.5541724008510001	0.47616002372599997	0.522671286196	0.587444723836	0.418372129689	0.421437339738	0.7775434897210001	0.443875518336	0.435364041605	0.513287585953	0.34299692384999997	0.5323980329770001	0.494275164181	0.101540892928	0.6623840114199999	0.5119583392539999	0.631856518252	0.372820496476	0.525360753469	0.257497858919	0.7068817535959999	0.341848312282	0.22472065781	0.34504748918399997	0.539168206943	0.551774374214
TCGA.55.6983.01A	Hot	0.45181648262400004	0.6829183151039999	0.601588403248	0.39474313457500004	0.349876477083	0.355609888617	0.407127226136	0.497161527466	0.357754326973	0.44108520490900005	0.5060032753270001	0.45299264301700004	0.323348355619	0.625225225225	0.568623245658	0.39865257997299997	0.457643622201	0.483109475355	0.34546842908299996	0.529131965782	0.658259925184	0.49985231132799995	0.7039678284180001	0.7009966151189999	0.501366120219	0.43209261556999995	0.505600464628	0.49119003946400003	0.427143815447	0.34793954268399996	0.6467469188880001	0.46003417111999995	0.36610656173600004	0.49331433623899995	0.467229187804	0.64406779661	0.437818015676	0.157878787879	0.678008944196	0.571236676147	0.624815818516	0.455934409398	0.46224781166999995	0.24082329647	0.672213790034	0.36880511693400003	0.30999993818599997	0.440604361924	0.504341642438	0.6123654649270001
TCGA.55.6984.01A	Cold	0.486297059473	0.7424969988	0.5986600633070001	0.45599606117200003	0.42371201049400004	0.325510418859	0.428025218851	0.461389413989	0.42459498077	0.361110900809	0.5057994719	0.459211132456	0.402881237933	0.639126519586	0.51697949176	0.410116156352	0.414111440818	0.463581943441	0.31664622768100004	0.6297334563570001	0.707006369427	0.47922422954300004	0.693279694672	0.722262338098	0.439336895798	0.740770170265	0.473077302426	0.508946322068	0.430386401422	0.46084995555299996	0.6161502648899999	0.39248082665899997	0.348601323938	0.48101700426000005	0.366469506093	0.513025458851	0.47190282247599996	0.17984553144499998	0.797215818408	0.5817266073699999	0.647929011167	0.406371464005	0.493227888384	0.33944816874399997	0.6387282904689999	0.5222488995719999	0.320802874876	0.46300998666599996	0.579202358282	0.670043255752
TCGA.55.6985.01A	Hot	0.386630793631	0.718050617026	0.545028893916	0.419059903006	0.401586779579	0.31161971831	0.405200795274	0.492211022385	0.36045400170599995	0.36370006198	0.531586816158	0.429227473578	0.35730696216200003	0.671647100676	0.488881557562	0.44410103033799997	0.462016774318	0.384287596695	0.301167065737	0.491199301608	0.7595230208679999	0.477915106531	0.664208154067	0.694426292221	0.562200216618	0.434691183654	0.5011622305219999	0.46951462104599995	0.47569599448	0.341279710868	0.5968055255770001	0.407769547161	0.398167110383	0.451709877451	0.43223088302199997	0.604690305206	0.39470118515600006	0.148161194871	0.603929024081	0.489788236226	0.564529984257	0.474918186153	0.55117621302	0.257173667582	0.718856860537	0.339588489547	0.350766103829	0.41746943241499995	0.43063384087800005	0.638858828381
TCGA.55.6986.01A	Cold	0.465911968556	0.7601737871109999	0.506934668035	0.395950740951	0.38995825541	0.37139383221	0.388041474982	0.437485129669	0.404520018699	0.42317281449	0.501569758394	0.443494239856	0.329733213987	0.6798095238099999	0.578490870785	0.458357493536	0.551050198686	0.42904220130000004	0.433456698125	0.551114493874	0.7193740992380001	0.5224997785450001	0.754631692876	0.7476839898819999	0.573830237479	0.474741658499	0.525317591972	0.516580592552	0.442112788419	0.381761471262	0.69704271632	0.409974134173	0.388126354502	0.42740385969899997	0.39471733348800003	0.574736842105	0.422025688463	0.27387126945	0.70641025641	0.49577517940099997	0.6281846847879999	0.393851921505	0.456571541547	0.314792226195	0.617174716682	0.5058064276049999	0.31443584963300003	0.43030381348700003	0.528925583821	0.566362736556
TCGA.55.6987.01A	Hot	0.6073169746429999	0.635765273014	0.666749796149	0.502749658415	0.48156106149300004	0.415081366033	0.313094554527	0.579799797548	0.5574231840389999	0.432623483702	0.531658303732	0.466474298832	0.40449332770900004	0.6677820907509999	0.645702818987	0.47645084579700003	0.440952050637	0.539971930317	0.356090512487	0.399175213573	0.531829824452	0.37971683403000006	0.578414313122	0.566232153103	0.41712565175899996	0.558834941457	0.321056311009	0.406819784426	0.5234231734839999	0.40833393399499995	0.713071992845	0.471331390641	0.440116305903	0.471350814025	0.41661216130999995	0.501703730273	0.502302319376	0.117571059432	0.708750632271	0.7027081756360001	0.507035791581	0.43834233264600003	0.6037843898740001	0.284068250145	0.432302459127	0.49682722857699996	0.447893694335	0.5380740111810001	0.637111934623	0.628696333866
TCGA.55.7227.01A	Hot	0.335603751903	0.730639235856	0.41610931642	0.48296820239200006	0.30779900738899996	0.27100409836100003	0.506451533185	0.427573705816	0.303217618223	0.31154575564	0.33727247918000003	0.34423981706100004	0.267828797909	0.7017310253	0.624851506959	0.43942678922600004	0.547409973415	0.396334350999	0.480106018522	0.629361168425	0.8055172413789999	0.507776012326	0.757038692852	0.780312542659	0.618814797361	0.43679838612599997	0.57821503917	0.5404495894470001	0.373084851722	0.317024809025	0.813536181003	0.323211353038	0.44347826087	0.5517129690529999	0.47939654813199994	0.677480145376	0.392383917173	0.128686047723	0.641057585825	0.44455691776600004	0.6884957168379999	0.297152295722	0.449608140273	0.29568466164900004	0.735735701365	0.500044286374	0.249438082816	0.37215492548699997	0.438253120466	0.613726680551
TCGA.55.7281.01A	Hot	0.430027197407	0.534121929026	0.417913445924	0.299779835395	0.36338861861599997	0.218332605849	0.45307653125	0.364761343547	0.300864522333	0.30805164172	0.419232708047	0.37792246802900004	0.278424654593	0.687835763622	0.44143308112400004	0.530911212312	0.48148148148100006	0.358116846095	0.206131926199	0.631470223863	0.785784193785	0.49376364780299997	0.7077455296969999	0.710213702441	0.575206386646	0.49419317480499997	0.427151415113	0.563581520876	0.36471583625799997	0.301079141981	0.827044930876	0.316816992366	0.329769076305	0.440835482588	0.365413742439	0.667513802471	0.372973766757	0.06656700668309999	0.763632872504	0.489058346365	0.674967932297	0.404836689284	0.38380593144599995	0.35264269519100006	0.740092225	0.328828330204	0.18642222851799997	0.38141850770999997	0.47399538553099996	0.686337410002
TCGA.55.7283.01A	Cold	0.353059951591	0.780338389732	0.49228317312200004	0.427679546505	0.256014853064	0.22050877982900002	0.531086538841	0.404128761372	0.297376895041	0.34266467280100005	0.45749447960100004	0.293974782744	0.391770966457	0.736188702669	0.487639000642	0.34693658999	0.5461827807190001	0.30584152830600003	0.304242004446	0.647399235891	0.79081355318	0.5441404654959999	0.8037710662440001	0.8092893678899999	0.600790725009	0.370655604388	0.6568567795979999	0.575622373101	0.295336528167	0.285530868631	0.7736424649179999	0.290555051033	0.276790004805	0.421811349446	0.339876688502	0.766474921788	0.45149061679799996	0.290753911807	0.719994411066	0.494670332736	0.67086803875	0.35545190752300004	0.328524882583	0.300004250269	0.824355465613	0.271205761521	0.322298851162	0.339230595525	0.412606085705	0.646957810379
TCGA.55.7284.01B	Hot	0.441084711011	0.727254264825	0.53921328502	0.40987455756499996	0.316788114395	0.250314905528	0.425437710565	0.35903569426299997	0.39678071707699997	0.38699447250200003	0.523039920327	0.384602459489	0.274669598262	0.5391268533770001	0.526373742646	0.37265668680799996	0.505056769392	0.426616810948	0.35195656043799994	0.44460984880300003	0.7045973263779999	0.498185776488	0.718911576549	0.6306296097699999	0.59947399384	0.418810311702	0.37453238533100003	0.528276668616	0.360546425669	0.275410517627	0.687997107737	0.32041887129999996	0.376860695621	0.366060164749	0.38728716846199995	0.623948925568	0.393619788092	0.28010240113	0.6875823337720001	0.462669274289	0.654581818354	0.35404353538500005	0.435048545831	0.271590287987	0.42838816895099996	0.38568994996	0.319667509562	0.429490043202	0.469167020933	0.561305878578
TCGA.55.7570.01A	Cold	0.37410218413900004	0.8214119291709999	0.548226573821	0.226502661925	0.343020214476	0.17304152178399998	0.421882594991	0.42628483763700004	0.316743502415	0.32691482892900003	0.465566913842	0.372182607043	0.286358430575	0.483621399177	0.369966271584	0.355491722592	0.479465776294	0.354371617073	0.249934450698	0.5106811840259999	0.542978852883	0.443230864089	0.688866444867	0.7071759450660001	0.516209054519	0.43818156974	0.487344594589	0.600465386853	0.36020901316299997	0.259728482955	0.878198198198	0.248897695739	0.33561275037699995	0.35115118803499995	0.311050974705	0.662314362603	0.36431370601400004	0.0841548010223	0.720382165605	0.436322666702	0.768051680554	0.321470471297	0.408149476435	0.316259828488	0.646229589288	0.318176999281	0.34823040225	0.36555649868	0.438390916061	0.621814675715
TCGA.55.7573.01A	Hot	0.528271969344	0.701517945808	0.809594551866	0.692099158195	0.318922478693	0.360606881604	0.33795622732299996	0.478403858803	0.41944734968599995	0.42047190064900003	0.629715678614	0.36925036109399995	0.334237605981	0.686140350877	0.512281882037	0.377852118446	0.521368526248	0.5102375757000001	0.654300359431	0.62838008401	0.754206575201	0.474204823488	0.6987263943790001	0.7437764655560001	0.572567991632	0.462257242065	0.523691046683	0.537955073586	0.395762042913	0.362423287249	0.702110279101	0.429572043129	0.362133841391	0.456168061665	0.442582654221	0.548960885743	0.559104485483	0.144659598703	0.7027810587350001	0.664800961224	0.667035550995	0.40499581388000006	0.451368300791	0.265132429326	0.728973460693	0.613830601917	0.382644128722	0.41379003919	0.496128361355	0.5895674925100001
TCGA.55.7574.01A	Hot	0.45353738900799995	0.6737539212270001	0.631080694873	0.48109141028999997	0.422264679449	0.543902439024	0.32202606892499996	0.573481888776	0.48921146083300004	0.499708096285	0.53704795072	0.53239224905	0.39918377825499995	0.646855828221	0.642099600913	0.49464001762599996	0.417361910242	0.513646975818	0.376111052804	0.517378555024	0.7236379236380001	0.447252118754	0.666964764801	0.5485812233349999	0.472292040694	0.590763817907	0.436972531781	0.466048717396	0.443738633728	0.42333454106	0.582448197806	0.5996833686190001	0.462908721382	0.512400101264	0.400329634516	0.49925381701300003	0.44504514538	0.158753867492	0.627432480245	0.647674729187	0.5513002418140001	0.42743522514399995	0.589437113864	0.374333226696	0.5017199019290001	0.42074929556	0.45083480708499996	0.5057707648309999	0.589218715596	0.5728694367480001
